ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-09-03T09:30:42.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,20,NVDA
2024-09-03T09:30:56.000000000Z,32,2,10888,415.270000000,415.270000000,415.260000000,415.260000000,14,MSFT
2024-09-03T09:30:58.000000000Z,32,2,11667,116.670000000,116.670000000,116.670000000,116.670000000,18,NVDA
2024-09-03T09:31:03.000000000Z,32,2,11667,116.660000000,116.660000000,116.630000000,116.630000000,461,NVDA
2024-09-03T09:31:10.000000000Z,32,2,11667,116.620000000,116.620000000,116.620000000,116.620000000,5000,NVDA
2024-09-03T09:31:13.000000000Z,32,2,11667,116.640000000,116.640000000,116.640000000,116.640000000,100,NVDA
2024-09-03T09:31:14.000000000Z,32,2,11667,116.610000000,116.610000000,116.600000000,116.600000000,103,NVDA
2024-09-03T09:31:14.000000000Z,32,2,10888,415.360000000,415.360000000,415.250000000,415.250000000,36,MSFT
2024-09-03T09:31:14.000000000Z,32,2,38,227.800000000,227.800000000,227.780000000,227.780000000,18,AAPL
2024-09-03T09:31:15.000000000Z,32,2,11667,116.580000000,116.580000000,116.550000000,116.550000000,7699,NVDA
2024-09-03T09:31:17.000000000Z,32,2,11667,116.530000000,116.530000000,116.530000000,116.530000000,58,NVDA
2024-09-03T09:31:18.000000000Z,32,2,11667,116.530000000,116.530000000,116.520000000,116.520000000,2116,NVDA
2024-09-03T09:31:19.000000000Z,32,2,11667,116.520000000,116.560000000,116.520000000,116.560000000,531,NVDA
2024-09-03T09:31:20.000000000Z,32,2,11667,116.520000000,116.520000000,116.520000000,116.520000000,200,NVDA
2024-09-03T09:31:23.000000000Z,32,2,11667,116.590000000,116.590000000,116.590000000,116.590000000,10,NVDA
2024-09-03T09:31:24.000000000Z,32,2,11667,116.590000000,116.610000000,116.590000000,116.610000000,100,NVDA
2024-09-03T09:31:25.000000000Z,32,2,11667,116.650000000,116.660000000,116.650000000,116.660000000,400,NVDA
2024-09-03T09:31:27.000000000Z,32,2,11667,116.640000000,116.640000000,116.640000000,116.640000000,1,NVDA
2024-09-03T09:31:31.000000000Z,32,2,11667,116.650000000,116.650000000,116.570000000,116.570000000,1236,NVDA
2024-09-03T09:31:45.000000000Z,32,2,11667,116.660000000,116.660000000,116.660000000,116.660000000,42,NVDA
2024-09-03T09:31:46.000000000Z,32,2,11667,116.630000000,116.630000000,116.590000000,116.630000000,2232,NVDA
2024-09-03T09:31:51.000000000Z,32,2,11667,116.640000000,116.640000000,116.640000000,116.640000000,41,NVDA
2024-09-03T09:32:00.000000000Z,32,2,10888,415.530000000,415.530000000,415.530000000,415.530000000,21,MSFT
2024-09-03T09:32:00.000000000Z,32,2,11667,116.680000000,116.680000000,116.680000000,116.680000000,100,NVDA
2024-09-03T09:32:01.000000000Z,32,2,11667,116.700000000,116.710000000,116.700000000,116.710000000,468,NVDA
2024-09-03T09:32:02.000000000Z,32,2,11667,116.710000000,116.730000000,116.710000000,116.730000000,796,NVDA
2024-09-03T09:32:03.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,428,NVDA
2024-09-03T09:32:06.000000000Z,32,2,11667,116.730000000,116.740000000,116.730000000,116.740000000,2051,NVDA
2024-09-03T09:32:07.000000000Z,32,2,11667,116.690000000,116.690000000,116.660000000,116.660000000,100,NVDA
2024-09-03T09:32:08.000000000Z,32,2,10888,415.530000000,415.530000000,415.530000000,415.530000000,21,MSFT
2024-09-03T09:32:09.000000000Z,32,2,11667,116.680000000,116.680000000,116.680000000,116.680000000,10,NVDA
2024-09-03T09:32:11.000000000Z,32,2,11667,116.690000000,116.690000000,116.680000000,116.680000000,652,NVDA
2024-09-03T09:32:12.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,2,NVDA
2024-09-03T09:32:15.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,200,NVDA
2024-09-03T09:32:16.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,1,NVDA
2024-09-03T09:32:17.000000000Z,32,2,11667,116.660000000,116.670000000,116.660000000,116.670000000,130,NVDA
2024-09-03T09:32:20.000000000Z,32,2,11667,116.680000000,116.680000000,116.680000000,116.680000000,74,NVDA
2024-09-03T09:32:21.000000000Z,32,2,11667,116.680000000,116.690000000,116.680000000,116.690000000,148,NVDA
2024-09-03T09:32:23.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,100,NVDA
2024-09-03T09:32:24.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,100,NVDA
2024-09-03T09:32:25.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,632,NVDA
2024-09-03T09:32:27.000000000Z,32,2,11667,116.700000000,116.700000000,116.700000000,116.700000000,490,NVDA
2024-09-03T09:32:30.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,36,NVDA
2024-09-03T09:32:35.000000000Z,32,2,11667,116.730000000,116.730000000,116.730000000,116.730000000,5,NVDA
2024-09-03T09:32:39.000000000Z,32,2,11667,116.690000000,116.690000000,116.690000000,116.690000000,100,NVDA
2024-09-03T09:32:51.000000000Z,32,2,11667,116.710000000,116.710000000,116.710000000,116.710000000,2,NVDA
2024-09-03T09:32:59.000000000Z,32,2,38,227.990000000,227.990000000,227.990000000,227.990000000,2,AAPL
2024-09-03T09:33:01.000000000Z,32,2,11667,116.740000000,116.760000000,116.740000000,116.760000000,187,NVDA
2024-09-03T09:33:02.000000000Z,32,2,11667,116.770000000,116.780000000,116.770000000,116.780000000,700,NVDA
2024-09-03T09:33:05.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,20,NVDA
2024-09-03T09:33:07.000000000Z,32,2,10888,415.530000000,415.530000000,415.530000000,415.530000000,12,MSFT
2024-09-03T09:33:08.000000000Z,32,2,11667,116.750000000,116.750000000,116.750000000,116.750000000,1,NVDA
2024-09-03T09:33:13.000000000Z,32,2,11667,116.790000000,116.800000000,116.790000000,116.800000000,6,NVDA
2024-09-03T09:33:22.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,5,NVDA
2024-09-03T09:33:30.000000000Z,32,2,11667,116.760000000,116.760000000,116.750000000,116.750000000,1600,NVDA
2024-09-03T09:33:33.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,55,NVDA
2024-09-03T09:33:42.000000000Z,32,2,11667,116.740000000,116.740000000,116.740000000,116.740000000,100,NVDA
2024-09-03T09:33:44.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,154,NVDA
2024-09-03T09:33:46.000000000Z,32,2,11667,116.790000000,116.790000000,116.790000000,116.790000000,10,NVDA
2024-09-03T09:33:55.000000000Z,32,2,10888,415.590000000,415.590000000,415.590000000,415.590000000,3,MSFT
2024-09-03T09:33:58.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,6,NVDA
2024-09-03T09:34:03.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,47,NVDA
2024-09-03T09:34:07.000000000Z,32,2,11667,116.800000000,116.800000000,116.770000000,116.770000000,319,NVDA
2024-09-03T09:34:13.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,45,NVDA
2024-09-03T09:34:19.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,11,NVDA
2024-09-03T09:34:20.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,19,NVDA
2024-09-03T09:34:21.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,20,NVDA
2024-09-03T09:34:22.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,6,NVDA
2024-09-03T09:34:26.000000000Z,32,2,11667,116.800000000,116.800000000,116.800000000,116.800000000,99,NVDA
2024-09-03T09:34:33.000000000Z,32,2,38,227.900000000,227.900000000,227.900000000,227.900000000,38,AAPL
